,Date,G#,Age,Tm,Away,Opp,Att,Rush_YDS,Y/A,Rush_TD,Tgt,Rec,Rec_YDS,Y/R,Rec_TD,Ctch%,Y/Tgt,Snap_Pct,Snaps,Name,Position,Season,DKPt
1345,2017-12-03,12.0,22.119,KAN,1,NYJ,9.0,40.0,4.44,0.0,5.0,3.0,23.0,7.67,0.0,60.0%,4.6,87%,40.0,Kareem Hunt,RB,2017,9.3
1346,2017-12-10,13.0,22.125999999999998,KAN,0,OAK,25.0,116.0,4.64,1.0,3.0,3.0,22.0,7.33,0.0,100.0%,7.33,68%,51.0,Kareem Hunt,RB,2017,25.8
1347,2017-12-16,14.0,22.131999999999998,KAN,0,LAC,24.0,155.0,6.46,1.0,9.0,7.0,51.0,7.29,1.0,77.8%,5.67,65%,43.0,Kareem Hunt,RB,2017,42.6
1348,2017-12-24,15.0,22.14,KAN,0,MIA,29.0,91.0,3.14,1.0,4.0,4.0,15.0,3.75,0.0,100.0%,3.75,68%,54.0,Kareem Hunt,RB,2017,20.6
1349,2017-12-31,16.0,22.147,KAN,1,DEN,1.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,8%,5.0,Kareem Hunt,RB,2017,9.5
1350,2017-09-11,1.0,22.048000000000002,NOR,1,MIN,7.0,18.0,2.57,0.0,6.0,4.0,20.0,5.0,0.0,66.7%,3.33,50%,31.0,Alvin Kamara,RB,2017,7.8
1351,2017-09-17,2.0,22.054000000000002,NOR,0,NWE,1.0,3.0,3.0,0.0,7.0,3.0,51.0,17.0,0.0,42.9%,7.29,26%,17.0,Alvin Kamara,RB,2017,8.4
1352,2017-09-24,3.0,22.061,NOR,1,CAR,2.0,37.0,18.5,1.0,5.0,3.0,5.0,1.67,0.0,60.0%,1.0,29%,17.0,Alvin Kamara,RB,2017,13.2
1353,2017-10-01,4.0,22.068,NOR,1,MIA,5.0,25.0,5.0,0.0,10.0,10.0,71.0,7.1,1.0,100.0%,7.1,35%,26.0,Alvin Kamara,RB,2017,25.6
1354,2017-10-15,5.0,22.081999999999997,NOR,0,DET,10.0,75.0,7.5,0.0,3.0,3.0,12.0,4.0,0.0,100.0%,4.0,44%,31.0,Alvin Kamara,RB,2017,11.7
1355,2017-10-22,6.0,22.089000000000002,NOR,1,GNB,9.0,57.0,6.33,0.0,7.0,5.0,50.0,10.0,0.0,71.4%,7.14,49%,37.0,Alvin Kamara,RB,2017,15.7
1356,2017-10-29,7.0,22.096,NOR,0,CHI,8.0,28.0,3.5,1.0,3.0,3.0,48.0,16.0,0.0,100.0%,16.0,51%,31.0,Alvin Kamara,RB,2017,16.6
1357,2017-11-05,8.0,22.103,NOR,0,TAM,10.0,68.0,6.8,1.0,7.0,6.0,84.0,14.0,1.0,85.7%,12.0,43%,26.0,Alvin Kamara,RB,2017,32.2
1358,2017-11-12,9.0,22.11,NOR,1,BUF,12.0,106.0,8.83,1.0,5.0,5.0,32.0,6.4,0.0,100.0%,6.4,38%,29.0,Alvin Kamara,RB,2017,27.8
1359,2017-11-19,10.0,22.116999999999997,NOR,0,WAS,8.0,42.0,5.25,0.0,9.0,6.0,74.0,12.33,1.0,66.7%,8.22,65%,46.0,Alvin Kamara,RB,2017,25.6
1360,2017-11-26,11.0,22.124000000000002,NOR,1,LAR,5.0,87.0,17.4,1.0,6.0,6.0,101.0,16.83,1.0,100.0%,16.83,56%,32.0,Alvin Kamara,RB,2017,39.8
1361,2017-12-03,12.0,22.131,NOR,0,CAR,9.0,60.0,6.67,2.0,6.0,5.0,66.0,13.2,0.0,83.3%,11.0,58%,37.0,Alvin Kamara,RB,2017,29.6
1362,2017-12-07,13.0,22.135,NOR,1,ATL,1.0,2.0,2.0,0.0,3.0,3.0,25.0,8.33,0.0,100.0%,8.33,12%,6.0,Alvin Kamara,RB,2017,5.7
1363,2017-12-17,14.0,22.145,NOR,0,NYJ,12.0,44.0,3.67,0.0,7.0,6.0,45.0,7.5,1.0,85.7%,6.43,48%,32.0,Alvin Kamara,RB,2017,20.9
1364,2017-12-24,15.0,22.151999999999997,NOR,0,ATL,12.0,32.0,2.67,0.0,9.0,7.0,58.0,8.29,0.0,77.8%,6.44,58%,37.0,Alvin Kamara,RB,2017,16.0
1365,2017-12-31,16.0,22.159000000000002,NOR,1,TAM,9.0,44.0,4.89,1.0,7.0,6.0,84.0,14.0,0.0,85.7%,12.0,53%,31.0,Alvin Kamara,RB,2017,30.8
1366,2017-09-11,1.0,24.151,LAC,1,DEN,18.0,54.0,3.0,0.0,6.0,5.0,25.0,5.0,1.0,83.3%,4.17,76%,44.0,Melvin Gordon,RB,2017,18.9
1367,2017-09-17,2.0,24.156999999999996,LAC,0,MIA,9.0,13.0,1.44,1.0,8.0,7.0,65.0,9.29,0.0,87.5%,8.13,83%,48.0,Melvin Gordon,RB,2017,20.8
1368,2017-09-24,3.0,24.164,LAC,0,KAN,17.0,79.0,4.65,1.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,45%,33.0,Melvin Gordon,RB,2017,13.9
1369,2017-10-01,4.0,24.171,LAC,0,PHI,10.0,22.0,2.2,0.0,3.0,1.0,7.0,7.0,0.0,33.3%,2.33,74%,42.0,Melvin Gordon,RB,2017,3.9
1370,2017-10-08,5.0,24.178,LAC,1,NYG,20.0,105.0,5.25,0.0,8.0,6.0,58.0,9.67,2.0,75.0%,7.25,83%,65.0,Melvin Gordon,RB,2017,37.3
1371,2017-10-15,6.0,24.185,LAC,1,OAK,25.0,83.0,3.32,1.0,12.0,9.0,67.0,7.44,1.0,75.0%,5.58,89%,58.0,Melvin Gordon,RB,2017,36.0
1372,2017-10-22,7.0,24.191999999999997,LAC,0,DEN,18.0,38.0,2.11,0.0,4.0,1.0,6.0,6.0,0.0,25.0%,1.5,69%,40.0,Melvin Gordon,RB,2017,5.4
1373,2017-10-29,8.0,24.199,LAC,1,NWE,14.0,132.0,9.43,1.0,2.0,1.0,7.0,7.0,0.0,50.0%,3.5,59%,33.0,Melvin Gordon,RB,2017,23.9
1374,2017-11-12,9.0,24.213,LAC,1,JAX,16.0,27.0,1.69,0.0,8.0,5.0,15.0,3.0,0.0,62.5%,1.88,68%,47.0,Melvin Gordon,RB,2017,9.2
1375,2017-11-19,10.0,24.22,LAC,0,BUF,20.0,80.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,50%,37.0,Melvin Gordon,RB,2017,14.0
1376,2017-11-23,11.0,24.224,LAC,1,DAL,21.0,65.0,3.1,0.0,3.0,3.0,23.0,7.67,0.0,100.0%,7.67,62%,42.0,Melvin Gordon,RB,2017,11.8
1377,2017-12-03,12.0,24.234,LAC,0,CLE,19.0,77.0,4.05,0.0,4.0,4.0,29.0,7.25,0.0,100.0%,7.25,76%,53.0,Melvin Gordon,RB,2017,14.6
1378,2017-12-10,13.0,24.241,LAC,0,WAS,22.0,78.0,3.55,1.0,3.0,1.0,5.0,5.0,0.0,33.3%,1.67,65%,47.0,Melvin Gordon,RB,2017,15.3
1379,2017-12-16,14.0,24.247,LAC,1,KAN,19.0,78.0,4.11,1.0,8.0,6.0,91.0,15.17,0.0,75.0%,11.38,83%,53.0,Melvin Gordon,RB,2017,28.9
1380,2017-12-24,15.0,24.255,LAC,1,NYJ,19.0,81.0,4.26,1.0,3.0,3.0,47.0,15.67,0.0,100.0%,15.67,73%,53.0,Melvin Gordon,RB,2017,21.8
1381,2017-12-31,16.0,24.261999999999997,LAC,0,OAK,17.0,93.0,5.47,0.0,7.0,6.0,31.0,5.17,0.0,85.7%,4.43,77%,54.0,Melvin Gordon,RB,2017,18.4
1382,2017-09-10,1.0,22.235,JAX,1,HOU,26.0,100.0,3.85,1.0,3.0,3.0,24.0,8.0,0.0,100.0%,8.0,61%,39.0,Leonard Fournette ,RB,2017,24.4
1383,2017-09-17,2.0,22.241999999999997,JAX,0,TEN,14.0,40.0,2.86,1.0,5.0,2.0,21.0,10.5,0.0,40.0%,4.2,60%,40.0,Leonard Fournette ,RB,2017,14.1
1384,2017-09-24,3.0,22.249000000000002,JAX,0,BAL,17.0,59.0,3.47,1.0,4.0,3.0,21.0,7.0,0.0,75.0%,5.25,51%,37.0,Leonard Fournette ,RB,2017,17.0
1385,2017-10-01,4.0,22.256,JAX,1,NYJ,24.0,86.0,3.58,0.0,5.0,4.0,59.0,14.75,1.0,80.0%,11.8,50%,39.0,Leonard Fournette ,RB,2017,24.5
1386,2017-10-08,5.0,22.263,JAX,1,PIT,28.0,181.0,6.46,2.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,72%,39.0,Leonard Fournette ,RB,2017,34.4
1387,2017-10-15,6.0,22.27,JAX,0,LAR,21.0,130.0,6.19,1.0,2.0,2.0,8.0,4.0,0.0,100.0%,4.0,59%,41.0,Leonard Fournette ,RB,2017,24.8
1388,2017-11-12,9.0,22.298000000000002,JAX,0,LAC,17.0,33.0,1.94,0.0,4.0,2.0,13.0,6.5,0.0,50.0%,3.25,54%,45.0,Leonard Fournette ,RB,2017,6.6
1389,2017-11-19,10.0,22.305,JAX,1,CLE,28.0,111.0,3.96,0.0,3.0,2.0,7.0,3.5,0.0,66.7%,2.33,67%,52.0,Leonard Fournette ,RB,2017,16.8
1390,2017-11-26,11.0,22.311999999999998,JAX,1,ARI,12.0,25.0,2.08,0.0,3.0,3.0,17.0,5.67,0.0,100.0%,5.67,44%,28.0,Leonard Fournette ,RB,2017,7.2
1391,2017-12-03,12.0,22.319000000000003,JAX,0,IND,20.0,57.0,2.85,1.0,4.0,3.0,22.0,7.33,0.0,75.0%,5.5,78%,51.0,Leonard Fournette ,RB,2017,16.9
1392,2017-12-10,13.0,22.326,JAX,0,SEA,24.0,101.0,4.21,1.0,6.0,4.0,18.0,4.5,0.0,66.7%,3.0,76%,50.0,Leonard Fournette ,RB,2017,24.9
1393,2017-12-24,15.0,22.34,JAX,1,SFO,18.0,48.0,2.67,1.0,3.0,3.0,22.0,7.33,0.0,100.0%,7.33,56%,49.0,Leonard Fournette ,RB,2017,16.0
1394,2017-12-31,16.0,22.346999999999998,JAX,1,TEN,19.0,69.0,3.63,0.0,5.0,4.0,67.0,16.75,0.0,80.0%,13.4,87%,52.0,Leonard Fournette ,RB,2017,17.6
1395,2017-09-10,1.0,22.05,DAL,0,NYG,24.0,104.0,4.33,0.0,5.0,5.0,36.0,7.2,0.0,100.0%,7.2,81%,60.0,Ezekiel Elliott,RB,2017,22.0
1396,2017-09-17,2.0,22.057,DAL,1,DEN,9.0,8.0,0.89,0.0,5.0,4.0,14.0,3.5,0.0,80.0%,2.8,89%,63.0,Ezekiel Elliott,RB,2017,6.2
1397,2017-09-25,3.0,22.065,DAL,1,ARI,22.0,80.0,3.64,1.0,4.0,3.0,14.0,4.67,0.0,75.0%,3.5,91%,43.0,Ezekiel Elliott,RB,2017,18.4
1398,2017-10-01,4.0,22.070999999999998,DAL,0,LAR,21.0,85.0,4.05,1.0,5.0,4.0,54.0,13.5,1.0,80.0%,10.8,90%,64.0,Ezekiel Elliott,RB,2017,29.9
1399,2017-10-08,5.0,22.078000000000003,DAL,0,GNB,29.0,116.0,4.0,0.0,2.0,1.0,16.0,16.0,0.0,50.0%,8.0,86%,64.0,Ezekiel Elliott,RB,2017,17.2
1400,2017-10-22,6.0,22.092,DAL,1,SFO,26.0,147.0,5.65,2.0,3.0,1.0,72.0,72.0,1.0,33.3%,24.0,67%,50.0,Ezekiel Elliott,RB,2017,43.9
1401,2017-10-29,7.0,22.099,DAL,1,WAS,33.0,150.0,4.55,2.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,85%,58.0,Ezekiel Elliott,RB,2017,30.4
1402,2017-11-05,8.0,22.105999999999998,DAL,0,KAN,27.0,93.0,3.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,93%,62.0,Ezekiel Elliott,RB,2017,15.3
1403,2017-12-24,15.0,22.155,DAL,0,SEA,24.0,97.0,4.04,0.0,7.0,4.0,21.0,5.25,0.0,57.1%,3.0,89%,66.0,Ezekiel Elliott,RB,2017,15.8
1404,2017-12-31,16.0,22.162,DAL,1,PHI,27.0,103.0,3.81,0.0,5.0,3.0,38.0,12.67,0.0,60.0%,7.6,87%,59.0,Ezekiel Elliott,RB,2017,20.1
1405,2017-09-10,1.0,21.095,CAR,1,SFO,13.0,47.0,3.62,0.0,7.0,5.0,38.0,7.6,0.0,71.4%,5.43,70%,47.0,Christian McCaffrey ,RB,2017,12.5
1406,2017-09-17,2.0,21.101999999999997,CAR,0,BUF,8.0,10.0,1.25,0.0,5.0,4.0,34.0,8.5,0.0,80.0%,6.8,64%,44.0,Christian McCaffrey ,RB,2017,8.4
1407,2017-09-24,3.0,21.109,CAR,0,NOR,4.0,16.0,4.0,0.0,11.0,9.0,101.0,11.22,0.0,81.8%,9.18,69%,41.0,Christian McCaffrey ,RB,2017,23.7
1408,2017-10-01,4.0,21.116,CAR,1,NWE,6.0,16.0,2.67,0.0,6.0,4.0,33.0,8.25,0.0,66.7%,5.5,76%,48.0,Christian McCaffrey ,RB,2017,8.9
1409,2017-10-08,5.0,21.123,CAR,1,DET,3.0,7.0,2.33,0.0,7.0,5.0,31.0,6.2,1.0,71.4%,4.43,56%,37.0,Christian McCaffrey ,RB,2017,14.8
1410,2017-10-12,6.0,21.127,CAR,0,PHI,4.0,8.0,2.0,0.0,14.0,10.0,56.0,5.6,1.0,71.4%,4.0,74%,61.0,Christian McCaffrey ,RB,2017,22.4
1411,2017-10-22,7.0,21.136999999999997,CAR,1,CHI,7.0,10.0,1.43,0.0,9.0,7.0,36.0,5.14,0.0,77.8%,4.0,74%,53.0,Christian McCaffrey ,RB,2017,11.6
1412,2017-10-29,8.0,21.144000000000002,CAR,1,TAM,4.0,3.0,0.75,0.0,7.0,5.0,49.0,9.8,0.0,71.4%,7.0,58%,38.0,Christian McCaffrey ,RB,2017,10.2
1413,2017-11-05,9.0,21.151,CAR,0,ATL,15.0,66.0,4.4,1.0,6.0,5.0,28.0,5.6,0.0,83.3%,4.67,82%,53.0,Christian McCaffrey ,RB,2017,20.4
1414,2017-11-13,10.0,21.159000000000002,CAR,0,MIA,5.0,23.0,4.6,1.0,7.0,3.0,27.0,9.0,1.0,42.9%,3.86,58%,42.0,Christian McCaffrey ,RB,2017,20.0
1415,2017-11-26,11.0,21.171999999999997,CAR,1,NYJ,7.0,62.0,8.86,0.0,5.0,2.0,35.0,17.5,0.0,40.0%,7.0,69%,49.0,Christian McCaffrey ,RB,2017,11.7
1416,2017-12-03,12.0,21.179000000000002,CAR,1,NOR,6.0,16.0,2.67,0.0,6.0,5.0,33.0,6.6,1.0,83.3%,5.5,70%,40.0,Christian McCaffrey ,RB,2017,15.9
1417,2017-12-10,13.0,21.186,CAR,0,MIN,8.0,35.0,4.38,0.0,4.0,3.0,18.0,6.0,0.0,75.0%,4.5,67%,43.0,Christian McCaffrey ,RB,2017,8.3
1418,2017-12-17,14.0,21.193,CAR,0,GNB,12.0,63.0,5.25,0.0,7.0,6.0,73.0,12.17,1.0,85.7%,10.43,69%,49.0,Christian McCaffrey ,RB,2017,25.6
1419,2017-12-24,15.0,21.2,CAR,0,TAM,9.0,39.0,4.33,0.0,4.0,2.0,19.0,9.5,0.0,50.0%,4.75,80%,49.0,Christian McCaffrey ,RB,2017,7.8
1420,2017-12-31,16.0,21.206999999999997,CAR,1,ATL,6.0,14.0,2.33,0.0,8.0,5.0,40.0,8.0,0.0,62.5%,5.0,85%,52.0,Christian McCaffrey ,RB,2017,10.4
1421,2017-09-10,1.0,34.119,IND,1,LAR,10.0,42.0,4.2,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,38%,19.0,Frank Gore,RB,2017,6.2
1422,2017-09-17,2.0,34.126,IND,0,ARI,14.0,46.0,3.29,1.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,45%,32.0,Frank Gore,RB,2017,10.6
1423,2017-09-24,3.0,34.133,IND,0,CLE,25.0,57.0,2.28,1.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,62%,41.0,Frank Gore,RB,2017,12.7
1424,2017-10-01,4.0,34.14,IND,1,SEA,12.0,46.0,3.83,0.0,3.0,3.0,34.0,11.33,0.0,100.0%,11.33,58%,35.0,Frank Gore,RB,2017,11.0
1425,2017-10-08,5.0,34.147,IND,0,SFO,14.0,48.0,3.43,0.0,4.0,3.0,38.0,12.67,0.0,75.0%,9.5,51%,39.0,Frank Gore,RB,2017,11.6
1426,2017-10-16,6.0,34.155,IND,1,TEN,10.0,49.0,4.9,0.0,3.0,2.0,18.0,9.0,0.0,66.7%,6.0,40%,23.0,Frank Gore,RB,2017,8.7
1427,2017-10-22,7.0,34.161,IND,0,JAX,9.0,34.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,33%,22.0,Frank Gore,RB,2017,3.4
1428,2017-10-29,8.0,34.168,IND,1,CIN,16.0,82.0,5.13,0.0,4.0,4.0,19.0,4.75,0.0,100.0%,4.75,49%,36.0,Frank Gore,RB,2017,14.1
1429,2017-11-05,9.0,34.175,IND,1,HOU,17.0,51.0,3.0,0.0,4.0,3.0,26.0,8.67,0.0,75.0%,6.5,61%,40.0,Frank Gore,RB,2017,10.7
1430,2017-11-12,10.0,34.181999999999995,IND,0,PIT,17.0,54.0,3.18,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,58%,34.0,Frank Gore,RB,2017,7.1
1431,2017-11-26,11.0,34.196,IND,0,TEN,17.0,62.0,3.65,1.0,5.0,2.0,17.0,8.5,0.0,40.0%,3.4,65%,41.0,Frank Gore,RB,2017,15.9
1432,2017-12-03,12.0,34.203,IND,1,JAX,13.0,61.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,32%,22.0,Frank Gore,RB,2017,6.1
1433,2017-12-10,13.0,34.21,IND,1,BUF,36.0,130.0,3.61,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,76%,54.0,Frank Gore,RB,2017,18.0
1434,2017-12-14,14.0,34.214,IND,0,DEN,10.0,31.0,3.1,0.0,4.0,3.0,37.0,12.33,0.0,75.0%,9.25,52%,28.0,Frank Gore,RB,2017,9.8
1435,2017-12-23,15.0,34.223,IND,1,BAL,17.0,68.0,4.0,0.0,2.0,2.0,18.0,9.0,1.0,100.0%,9.0,74%,46.0,Frank Gore,RB,2017,16.6
1436,2017-12-31,16.0,34.231,IND,0,HOU,24.0,100.0,4.17,0.0,3.0,3.0,11.0,3.67,0.0,100.0%,3.67,67%,43.0,Frank Gore,RB,2017,17.1
1437,2017-09-11,1.0,27.236,MIN,0,NOR,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,5%,3.0,Latavius Murray,RB,2017,0.6
1438,2017-09-17,2.0,27.241999999999997,MIN,1,PIT,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,9%,6.0,Latavius Murray,RB,2017,0.6
1439,2017-09-24,3.0,27.249000000000002,MIN,0,TAM,2.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,11%,8.0,Latavius Murray,RB,2017,0.5
1440,2017-10-01,4.0,27.256,MIN,0,DET,7.0,21.0,3.0,0.0,2.0,2.0,8.0,4.0,0.0,100.0%,4.0,34%,19.0,Latavius Murray,RB,2017,4.9
1441,2017-10-09,5.0,27.264,MIN,1,CHI,12.0,31.0,2.58,0.0,2.0,2.0,12.0,6.0,0.0,100.0%,6.0,31%,22.0,Latavius Murray,RB,2017,6.3
1442,2017-10-15,6.0,27.27,MIN,0,GNB,15.0,28.0,1.87,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,43%,33.0,Latavius Murray,RB,2017,4.8
1443,2017-10-22,7.0,27.276999999999997,MIN,0,BAL,18.0,113.0,6.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,47%,31.0,Latavius Murray,RB,2017,20.3
1444,2017-10-29,8.0,27.284000000000002,MIN,1,CLE,19.0,39.0,2.05,0.0,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,36%,31.0,Latavius Murray,RB,2017,5.7
1445,2017-11-12,9.0,27.298000000000002,MIN,1,WAS,17.0,68.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,49%,30.0,Latavius Murray,RB,2017,12.8
1446,2017-11-19,10.0,27.305,MIN,0,LAR,15.0,95.0,6.33,2.0,2.0,1.0,1.0,1.0,0.0,50.0%,0.5,42%,33.0,Latavius Murray,RB,2017,22.6
1447,2017-11-23,11.0,27.309,MIN,1,DET,20.0,84.0,4.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,54%,40.0,Latavius Murray,RB,2017,14.4
1448,2017-12-03,12.0,27.319000000000003,MIN,1,ATL,16.0,76.0,4.75,0.0,3.0,3.0,21.0,7.0,0.0,100.0%,7.0,45%,30.0,Latavius Murray,RB,2017,12.7
1449,2017-12-10,13.0,27.326,MIN,1,CAR,9.0,14.0,1.56,0.0,2.0,2.0,6.0,3.0,0.0,100.0%,3.0,43%,32.0,Latavius Murray,RB,2017,4.0
1450,2017-12-17,14.0,27.333000000000002,MIN,0,CIN,20.0,76.0,3.8,1.0,1.0,1.0,28.0,28.0,0.0,100.0%,28.0,49%,32.0,Latavius Murray,RB,2017,17.4
1451,2017-12-23,15.0,27.339000000000002,MIN,1,GNB,21.0,69.0,3.29,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,62%,40.0,Latavius Murray,RB,2017,8.5
1452,2017-12-31,16.0,27.346999999999998,MIN,0,CHI,20.0,111.0,5.55,2.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,41%,31.0,Latavius Murray,RB,2017,27.4
1453,2017-09-11,1.0,25.131,MIN,0,NOR,3.0,5.0,1.67,0.0,3.0,3.0,32.0,10.67,0.0,100.0%,10.67,17%,11.0,Jerick McKinnon ,RB,2017,6.7
1454,2017-09-17,2.0,25.136999999999997,MIN,1,PIT,3.0,16.0,5.33,0.0,5.0,3.0,9.0,3.0,0.0,60.0%,1.8,34%,22.0,Jerick McKinnon ,RB,2017,5.5
1455,2017-09-24,3.0,25.144000000000002,MIN,0,TAM,2.0,5.0,2.5,0.0,2.0,2.0,-1.0,-0.5,0.0,100.0%,-0.5,19%,14.0,Jerick McKinnon ,RB,2017,2.4
1456,2017-10-01,4.0,25.151,MIN,0,DET,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,18%,10.0,Jerick McKinnon ,RB,2017,-1.0
1457,2017-10-09,5.0,25.159000000000002,MIN,1,CHI,16.0,95.0,5.94,1.0,6.0,6.0,51.0,8.5,0.0,100.0%,8.5,67%,47.0,Jerick McKinnon ,RB,2017,26.6
1458,2017-10-15,6.0,25.165,MIN,0,GNB,15.0,69.0,4.6,1.0,6.0,5.0,30.0,6.0,1.0,83.3%,5.0,57%,44.0,Jerick McKinnon ,RB,2017,25.9
1459,2017-10-22,7.0,25.171999999999997,MIN,0,BAL,14.0,47.0,3.36,0.0,3.0,3.0,10.0,3.33,0.0,100.0%,3.33,53%,35.0,Jerick McKinnon ,RB,2017,8.7
1460,2017-10-29,8.0,25.179000000000002,MIN,1,CLE,14.0,50.0,3.57,1.0,10.0,6.0,72.0,12.0,0.0,60.0%,7.2,64%,54.0,Jerick McKinnon ,RB,2017,26.2
1461,2017-11-12,9.0,25.193,MIN,1,WAS,10.0,32.0,3.2,0.0,2.0,2.0,15.0,7.5,0.0,100.0%,7.5,51%,31.0,Jerick McKinnon ,RB,2017,6.7
1462,2017-11-19,10.0,25.2,MIN,0,LAR,14.0,48.0,3.43,0.0,7.0,5.0,12.0,2.4,0.0,71.4%,1.71,58%,45.0,Jerick McKinnon ,RB,2017,11.0
1463,2017-11-23,11.0,25.204,MIN,1,DET,13.0,23.0,1.77,0.0,3.0,1.0,31.0,31.0,0.0,33.3%,10.33,46%,34.0,Jerick McKinnon ,RB,2017,6.4
1464,2017-12-03,12.0,25.214000000000002,MIN,1,ATL,9.0,24.0,2.67,0.0,5.0,5.0,28.0,5.6,1.0,100.0%,5.6,55%,36.0,Jerick McKinnon ,RB,2017,16.2
1465,2017-12-10,13.0,25.221,MIN,1,CAR,7.0,46.0,6.57,0.0,3.0,2.0,9.0,4.5,0.0,66.7%,3.0,57%,42.0,Jerick McKinnon ,RB,2017,7.5
1466,2017-12-17,14.0,25.228,MIN,0,CIN,9.0,24.0,2.67,0.0,8.0,7.0,114.0,16.29,0.0,87.5%,14.25,51%,33.0,Jerick McKinnon ,RB,2017,23.8
1467,2017-12-23,15.0,25.234,MIN,1,GNB,7.0,42.0,6.0,0.0,2.0,1.0,9.0,9.0,0.0,50.0%,4.5,38%,25.0,Jerick McKinnon ,RB,2017,6.1
1468,2017-12-31,16.0,25.241999999999997,MIN,0,CHI,12.0,44.0,3.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,59%,44.0,Jerick McKinnon ,RB,2017,4.4
1469,2017-09-10,1.0,23.249000000000002,TEN,0,OAK,6.0,25.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,28%,18.0,Derrick Henry ,RB,2017,2.5
1470,2017-09-17,2.0,23.256,TEN,1,JAX,14.0,92.0,6.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,44%,30.0,Derrick Henry ,RB,2017,15.2
1471,2017-09-24,3.0,23.263,TEN,0,SEA,13.0,54.0,4.15,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,41%,30.0,Derrick Henry ,RB,2017,7.4
1472,2017-10-01,4.0,23.27,TEN,1,HOU,6.0,7.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,44%,18.0,Derrick Henry ,RB,2017,0.7
1473,2017-10-08,5.0,23.276999999999997,TEN,1,MIA,4.0,9.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,19%,11.0,Derrick Henry ,RB,2017,0.9
1474,2017-10-16,6.0,23.285,TEN,0,IND,19.0,131.0,6.89,1.0,1.0,1.0,14.0,14.0,0.0,100.0%,14.0,56%,39.0,Derrick Henry ,RB,2017,24.5
1475,2017-10-22,7.0,23.291,TEN,1,CLE,13.0,13.0,1.0,0.0,3.0,2.0,11.0,5.5,0.0,66.7%,3.67,42%,30.0,Derrick Henry ,RB,2017,4.4
1476,2017-11-05,8.0,23.305,TEN,0,BAL,8.0,26.0,3.25,1.0,2.0,2.0,10.0,5.0,0.0,100.0%,5.0,37%,19.0,Derrick Henry ,RB,2017,11.6
1477,2017-11-12,9.0,23.311999999999998,TEN,0,CIN,11.0,52.0,4.73,0.0,3.0,0.0,0.0,0.0,0.0,0.0%,0.0,31%,28.0,Derrick Henry ,RB,2017,5.2
1478,2017-11-16,10.0,23.316,TEN,1,PIT,7.0,32.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,25%,16.0,Derrick Henry ,RB,2017,3.2
1479,2017-11-26,11.0,23.326,TEN,1,IND,13.0,79.0,6.08,0.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,55%,32.0,Derrick Henry ,RB,2017,9.9
1480,2017-12-03,12.0,23.333000000000002,TEN,0,HOU,11.0,109.0,9.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,44%,24.0,Derrick Henry ,RB,2017,19.9
1481,2017-12-10,13.0,23.34,TEN,1,ARI,8.0,20.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,22%,13.0,Derrick Henry ,RB,2017,8.0
